#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
9.11,9.04,1.04
8.87,9.02,1.04
9.12,9.03,1.04
9.14,9.04,1.04
8.92,9.03,1.04
9.02,9.03,1.04
9.03,9.03,1.04
8.84,9.01,1.04
9.04,9.01,1.04
9.11,9.02,1.04
8.92,9.01,1.04
9.05,9.02,1.04
9.07,9.02,1.04
8.87,9.01,1.04
9.01,9.01,1.04
9.29,9.04,1.04
8.93,9.03,1.04
9.07,9.03,1.04
9.07,9.03,1.04
8.87,9.02,1.04
9.12,9.03,1.04
9.05,9.03,1.04
8.76,9.00,1.04
9.12,9.02,1.04
9.13,9.03,1.04
8.81,9.01,1.04
9.04,9.01,1.04
9.21,9.03,1.04
8.95,9.02,1.04
9.14,9.03,1.04
9.11,9.04,1.04
8.94,9.03,1.04
9.19,9.05,1.04
9.07,9.05,1.04
8.93,9.04,1.04
9.17,9.05,1.04
9.04,9.05,1.04
8.92,9.04,1.04
9.03,9.04,1.04
9.12,9.04,1.04
8.91,9.03,1.04
9.00,9.03,1.04
9.16,9.04,1.04
8.85,9.02,1.04
9.19,9.04,1.04
9.14,9.05,1.04
9.08,9.05,1.04
9.19,9.06,1.04
9.12,9.07,1.04
9.02,9.07,1.04
9.13,9.07,1.04
9.09,9.07,1.04
8.80,9.05,1.04
8.92,9.04,1.04
9.15,9.05,1.04
8.91,9.03,1.04
9.11,9.04,1.04
9.24,9.06,1.04
9.01,9.05,1.04
9.13,9.06,1.04
9.25,9.08,1.04
9.00,9.07,1.04
9.08,9.07,1.04
9.08,9.07,1.04
8.90,9.06,1.04
9.11,9.06,1.04
9.05,9.06,1.04
8.96,9.05,1.04
9.20,9.06,1.04
9.08,9.07,1.04
9.05,9.07,1.04
8.98,9.06,1.04
9.09,9.06,1.04
8.97,9.05,1.04
9.10,9.06,1.04
9.14,9.06,1.04
9.00,9.06,1.04
9.17,9.07,1.04
9.08,9.07,1.04
8.95,9.06,1.04
9.13,9.07,1.04
9.18,9.08,1.04
9.00,9.07,1.04
9.07,9.07,1.04
8.95,9.06,1.04
8.98,9.05,1.04
9.11,9.06,1.04
9.06,9.06,1.04
9.03,9.05,1.04
9.17,9.06,1.04
9.18,9.08,1.04
8.97,9.07,1.04
9.10,9.07,1.04
9.14,9.08,1.04
8.92,9.06,1.04
9.11,9.07,1.04
9.05,9.06,1.04
9.01,9.06,1.04
9.05,9.06,1.04
8.99,9.05,1.04
8.99,9.05,1.04
9.20,9.06,1.04
9.05,9.06,1.04
9.08,9.06,1.04
9.05,9.06,1.04
9.12,9.07,1.04
9.14,9.07,1.04
9.20,9.09,1.04
8.95,9.07,1.04
8.94,9.06,1.04
9.09,9.06,1.04
8.97,9.06,1.04
9.10,9.06,1.04
9.16,9.07,1.04
9.05,9.07,1.04
9.00,9.06,1.04
9.10,9.06,1.04
8.95,9.05,1.04
9.11,9.06,1.04
9.13,9.07,1.04
9.02,9.06,1.03
8.97,9.05,1.03
9.11,9.06,1.03
9.11,9.06,1.03
9.10,9.07,1.03
9.15,9.07,1.03
8.98,9.07,1.03
8.95,9.05,1.03
8.96,9.05,1.03
8.91,9.03,1.03
9.12,9.04,1.03
9.15,9.05,1.03
8.86,9.03,1.03
9.01,9.03,1.03
9.16,9.04,1.03
9.13,9.05,1.03
8.97,9.04,1.03
9.23,9.06,1.03
8.96,9.05,1.03
