#!,Workbook:,Custom,Custom,,,
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.,,,,,
#!,For more information visit http://aka.ms/hackingstem/,,,,,
2229231,0.34,0.58,8.96,0.04,-0.31,0.03
2229241,0.44,0.52,8.94,0.03,-0.19,0.03
2229251,0.47,0.49,8.97,0.03,-0.06,0.02
2229261,0.49,0.44,8.98,0.02,0.08,0.01
2229271,0.41,0.4,9.05,0.02,0.19,0
2229281,0.23,0.36,9.18,0.02,0.26,0
2229291,0.02,0.35,9.33,0.03,0.26,-0.01
2229301,-0.22,0.38,9.45,0.03,0.2,-0.01
2229311,-0.4,0.44,9.54,0.04,0.07,-0.01
2229321,-0.47,0.47,9.49,0.04,-0.09,0
2229331,-0.38,0.53,9.45,0.05,-0.24,0.01
2229341,-0.23,0.6,9.31,0.05,-0.35,0.02
2229351,0.04,0.64,9.13,0.05,-0.39,0.03
2229361,0.41,0.64,8.94,0.04,-0.32,0.03
2229371,0.58,0.64,8.87,0.03,-0.18,0.02
2229381,0.58,0.57,8.89,0.03,-0.01,0.02
2229391,0.55,0.49,8.93,0.02,0.15,0.01
2229401,0.47,0.44,8.92,0.01,0.31,0.01
2229411,0.38,0.39,8.94,0.01,0.45,0
2229421,0.2,0.34,9.03,0,0.57,0
2229431,0.02,0.32,9.28,0,0.63,0
2229441,-0.24,0.41,9.07,-0.01,0.57,-0.02
2229451,-0.89,0.37,9.98,0,0.32,-0.01
2229461,-0.68,0.4,9.92,0.03,0.03,0.01
2229471,-0.63,0.44,9.78,0.07,-0.19,0.01
2229481,-0.32,0.53,9.48,0.09,-0.37,0.01
2229491,-0.57,0.63,9.21,0.07,-0.47,0
2229501,-0.48,0.65,9.23,0.06,-0.58,0.03
2229511,0.04,0.64,9.06,0.06,-0.62,0.04
2229521,0.5,0.62,8.86,0.05,-0.54,0.04
2229531,0.68,0.62,8.81,0.04,-0.38,0.03
2229541,0.8,0.54,8.76,0.03,-0.17,0.02
2229551,0.84,0.5,8.75,0.02,0.07,0.02
2229561,0.75,0.43,8.78,0.01,0.32,0
2229571,0.51,0.4,8.9,0.01,0.53,-0.01
2229581,0.21,0.34,9.12,0,0.67,-0.01
2229591,-0.1,0.3,9.35,0.01,0.7,-0.02
2229601,-0.99,0.37,9.72,-0.01,0.53,-0.03
2229611,-1,0.29,10.18,0.01,0.21,0
2229621,-0.78,0.36,10.01,0.05,-0.1,0.01
2229631,-0.35,0.46,9.66,0.09,-0.33,0.01
2229641,-0.57,0.61,9.13,0.07,-0.47,0
2229651,-0.58,0.67,9.23,0.07,-0.6,0.03
2229661,0.05,0.67,9.02,0.06,-0.64,0.04
2229671,0.55,0.69,8.83,0.04,-0.54,0.04
2229681,0.79,0.68,8.73,0.04,-0.35,0.03
2229691,0.8,0.62,8.73,0.03,-0.12,0.02
2229701,0.77,0.52,8.77,0.02,0.11,0.02
2229711,0.68,0.42,8.81,0.01,0.34,0.01
2229721,0.49,0.34,8.86,0,0.53,0
2229731,0.2,0.28,9.09,0,0.67,0
2229741,-0.1,0.27,9.34,0,0.7,-0.01
2229751,-0.67,0.32,9.48,-0.02,0.59,-0.03
2229761,-0.85,0.31,10.02,-0.01,0.33,-0.01
2229771,-0.76,0.39,9.91,0.03,0.06,0
2229781,-0.65,0.47,9.79,0.06,-0.16,0.01
2229791,-0.48,0.55,9.49,0.08,-0.32,0.03
2229801,-0.03,0.65,8.93,0.08,-0.36,0.01
2229811,-0.31,0.71,9.05,0.05,-0.33,0.01
2229821,-0.02,0.66,9.07,0.04,-0.32,0.03
2229831,0.31,0.58,8.96,0.04,-0.25,0.03
2229841,0.4,0.52,9.01,0.04,-0.14,0.02
2229851,0.24,0.47,9.08,0.03,-0.05,0.01
2229861,0.23,0.4,9.1,0.03,0.01,0.01
2229871,0.28,0.35,9.08,0.03,0.08,0.01
2229881,0.13,0.33,9.21,0.03,0.16,0
2229891,-0.14,0.38,9.33,0.03,0.17,0
2229901,-0.28,0.39,9.43,0.04,0.1,0
2229911,-0.39,0.42,9.48,0.05,-0.01,0
2229921,-0.45,0.46,9.5,0.05,-0.16,0
2229931,-0.42,0.51,9.47,0.05,-0.31,0.01
2229941,-0.28,0.58,9.3,0.05,-0.44,0.02
2229951,0.04,0.64,9.05,0.05,-0.48,0.03
2229961,0.5,0.66,8.84,0.04,-0.4,0.03
2229971,0.74,0.66,8.69,0.03,-0.21,0.03
2229981,0.79,0.62,8.69,0.02,0.03,0.02
2229991,0.68,0.56,8.73,0.01,0.28,0.01
2230001,0.54,0.45,8.8,0,0.51,0
2230011,0.34,0.37,8.92,-0.01,0.67,0
2230021,-0.03,0.29,9.17,-0.01,0.76,0
2230031,-0.61,0.28,9.56,-0.05,0.68,-0.02
2230041,-0.72,0.25,9.97,-0.03,0.45,-0.01
2230051,-0.74,0.31,9.89,0.01,0.19,0
2230061,-0.81,0.38,9.95,0.04,-0.06,0
2230071,-0.92,0.46,9.96,0.09,-0.32,0.02
2230081,-0.36,0.5,9.64,0.12,-0.53,0.03
2230091,-0.34,0.66,8.78,0.09,-0.62,0
2230101,-0.57,0.67,9.19,0.07,-0.7,0.03
2230111,0.08,0.64,9,0.06,-0.73,0.05
2230121,0.75,0.63,8.72,0.05,-0.61,0.05
2230131,1,0.6,8.64,0.04,-0.36,0.03
2230141,1.05,0.56,8.63,0.03,-0.06,0.02
2230151,0.88,0.52,8.69,0.02,0.23,0
2230161,0.68,0.44,8.77,0.01,0.49,0
2230171,0.38,0.36,8.9,0,0.7,-0.01
2230181,0,0.3,9.17,-0.01,0.81,-0.01
2230191,-0.38,0.38,8.84,-0.03,0.75,-0.03
2230201,-0.88,0.31,9.88,-0.03,0.51,-0.01
2230211,-0.76,0.35,9.93,0,0.24,0
2230221,-0.73,0.42,9.84,0.03,0,0.01
2230231,-0.59,0.49,9.6,0.06,-0.19,0.01
2230241,-0.46,0.55,9.5,0.08,-0.3,0.02
2230251,-0.24,0.56,9.46,0.1,-0.39,0.02
2230261,-0.31,0.62,8.98,0.08,-0.47,0
2230271,-0.38,0.57,9.18,0.07,-0.54,0.03
2230281,0.11,0.51,9.1,0.06,-0.56,0.04
2230291,0.5,0.49,8.95,0.05,-0.48,0.03
2230301,0.51,0.48,8.97,0.04,-0.36,0.02
2230311,0.58,0.45,8.9,0.04,-0.22,0.02
2230321,0.64,0.44,8.86,0.03,-0.05,0.02
2230331,0.62,0.47,8.87,0.03,0.15,0.01
2230341,0.51,0.5,8.87,0.02,0.34,0
2230351,0.28,0.5,9.01,0.02,0.49,-0.01
2230361,0.07,0.54,9.08,0.01,0.58,-0.01
2230371,-0.03,0.54,8.89,0,0.61,-0.01
2230381,-0.74,0.48,9.6,-0.03,0.47,-0.01
2230391,-0.53,0.42,9.7,-0.01,0.27,0
2230401,-0.56,0.4,9.69,0.02,0.1,0.01
2230411,-0.52,0.4,9.63,0.04,-0.06,0.01
2230421,-0.39,0.42,9.45,0.06,-0.17,0.01
2230431,-0.29,0.43,9.39,0.07,-0.24,0.02
2230441,-0.03,0.43,9.18,0.07,-0.28,0.01
2230451,-0.24,0.47,9.21,0.06,-0.32,0.01
2230461,-0.06,0.49,9.22,0.05,-0.35,0.02
2230471,0.13,0.49,9.13,0.05,-0.34,0.02
2230481,0.24,0.51,9.1,0.05,-0.3,0.02
2230491,0.28,0.5,9.06,0.05,-0.22,0.02
2230501,0.31,0.49,8.98,0.04,-0.13,0.01
2230511,0.31,0.49,8.98,0.04,-0.03,0.01
2230521,0.21,0.5,9.02,0.04,0.07,0
2230531,0.15,0.54,9,0.03,0.14,0
2230541,0.16,0.58,9.03,0.02,0.21,0
2230551,0.15,0.6,9.06,0.02,0.28,0
2230561,0.05,0.63,9.15,0.02,0.33,0
2230571,-0.13,0.63,9.15,0.01,0.32,-0.01
2230581,-0.53,0.58,9.46,0.01,0.2,0
2230591,-0.3,0.48,9.43,0.02,0.09,0.01
2230601,-0.33,0.42,9.41,0.03,0.01,0.01
2230611,-0.31,0.38,9.34,0.04,-0.06,0.01
2230621,-0.25,0.35,9.27,0.04,-0.11,0.01
2230631,-0.13,0.36,9.31,0.04,-0.15,0.01
2230641,0.01,0.33,9.34,0.05,-0.17,0.01
2230651,0.05,0.34,9.29,0.05,-0.17,0.01
2230661,0.08,0.36,9.17,0.05,-0.15,0.01
2230671,0.22,0.37,9.06,0.05,-0.11,0.01
2230681,0.32,0.43,8.98,0.04,-0.01,0.01
2230691,0.21,0.51,9.02,0.03,0.08,0.01
2230701,0.1,0.58,9.08,0.03,0.16,0.01
2230711,-0.02,0.63,9.05,0.02,0.19,0
2230721,-0.44,0.63,9.33,0.02,0.14,0
2230731,-0.33,0.63,9.44,0.03,0.04,0.01
2230741,-0.28,0.64,9.31,0.04,-0.03,0.01
2230751,-0.24,0.66,9.2,0.04,-0.07,0.01
2230761,-0.23,0.66,9.18,0.03,-0.09,0.01
2230771,-0.28,0.65,9.25,0.03,-0.13,0.01
2230781,-0.23,0.57,9.29,0.03,-0.19,0.02
