#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
2495331,-8.76,1.64,4.30,-0.63,0.05,-1.13
2495341,-10.24,2.07,4.89,-0.70,0.08,-0.88
2495351,-11.30,2.30,5.57,-0.77,0.07,-0.58
2495361,-11.87,2.50,6.32,-0.83,0.03,-0.23
2495371,-11.65,2.35,7.31,-0.89,0.01,0.14
2495381,-10.63,2.11,8.85,-0.94,0.02,0.48
2495391,-9.35,1.99,10.82,-0.93,0.01,0.77
2495401,-7.97,2.01,12.57,-0.84,-0.02,1.01
2495411,-6.45,1.85,13.73,-0.69,-0.03,1.22
2495421,-4.71,1.70,14.47,-0.52,-0.03,1.40
2495431,-2.36,1.51,15.08,-0.34,-0.01,1.54
2495441,0.27,1.07,15.53,-0.17,0.01,1.58
2495451,2.41,0.71,15.95,-0.01,0.03,1.54
2495461,4.65,0.43,16.50,0.17,0.02,1.44
2495471,6.55,0.22,16.50,0.39,0.03,1.24
2495481,7.74,0.04,15.82,0.59,0.06,1.00
2495491,8.52,-0.15,14.54,0.76,0.10,0.74
2495501,8.95,-0.36,13.03,0.85,0.10,0.46
2495511,8.71,-0.51,11.65,0.88,0.06,0.16
2495521,7.89,-0.65,10.53,0.87,0.00,-0.09
2495531,6.89,-0.83,9.77,0.84,-0.05,-0.31
2495541,5.85,-1.03,9.14,0.79,-0.09,-0.49
2495551,4.89,-1.22,8.62,0.74,-0.10,-0.64
2495561,4.09,-1.26,8.05,0.70,-0.10,-0.76
2495571,3.18,-1.28,7.39,0.66,-0.11,-0.87
2495581,2.22,-1.23,6.68,0.60,-0.13,-0.94
2495591,1.38,-1.11,6.00,0.53,-0.15,-0.99
2495601,0.55,-0.94,5.30,0.45,-0.16,-1.04
2495611,-0.42,-0.71,4.52,0.35,-0.16,-1.08
2495621,-1.41,-0.44,3.84,0.23,-0.13,-1.10
2495631,-2.56,-0.06,3.27,0.10,-0.08,-1.11
2495641,-3.93,0.31,2.78,-0.04,0.00,-1.09
2495651,-5.26,0.68,2.45,-0.20,0.09,-1.03
2495661,-6.63,1.21,2.49,-0.36,0.16,-0.96
2495671,-8.18,1.71,2.56,-0.50,0.18,-0.83
2495681,-9.83,2.08,2.72,-0.65,0.16,-0.64
2495691,-11.13,2.27,3.31,-0.80,0.11,-0.36
2495701,-11.76,2.55,4.50,-0.94,0.06,-0.01
2495711,-11.26,2.81,6.06,-1.02,0.04,0.39
2495721,-9.66,2.74,7.53,-1.05,0.07,0.74
2495731,-7.69,2.50,8.94,-1.06,0.08,1.01
2495741,-5.68,2.08,10.58,-1.06,0.06,1.20
2495751,-3.98,1.81,12.47,-1.03,0.02,1.32
2495761,-2.23,1.53,14.75,-0.93,-0.04,1.40
2495771,-0.44,1.24,16.83,-0.74,-0.07,1.42
2495781,0.84,1.00,18.38,-0.48,-0.06,1.39
2495791,2.15,0.64,19.25,-0.18,-0.05,1.34
2495801,3.38,0.38,19.35,0.15,-0.04,1.27
2495811,4.48,-0.00,18.55,0.44,-0.01,1.16
2495821,5.57,-0.27,17.41,0.66,0.03,1.02
2495831,6.59,-0.43,16.25,0.83,0.03,0.84
2495841,7.12,-0.57,14.91,0.97,-0.01,0.63
2495851,7.44,-0.74,13.42,1.06,-0.06,0.41
2495861,7.53,-0.95,11.98,1.09,-0.11,0.18
2495871,7.07,-1.12,10.66,1.09,-0.15,-0.05
2495881,6.35,-1.19,9.62,1.06,-0.18,-0.24
2495891,5.65,-1.21,8.62,1.03,-0.20,-0.40
2495901,5.07,-1.27,7.44,0.98,-0.20,-0.54
