#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
9.08,9.20,4.85
9.44,9.21,4.85
7.83,9.19,4.85
8.76,9.18,4.85
9.00,9.18,4.81
9.02,9.18,4.81
11.96,9.22,4.82
8.27,9.20,4.82
8.63,9.20,4.82
11.27,9.22,4.82
8.38,9.21,4.83
8.39,9.20,4.82
9.35,9.20,4.82
8.46,9.19,4.82
8.62,9.18,4.82
8.80,9.18,4.82
8.96,9.18,4.82
9.90,9.19,4.81
6.66,9.15,4.81
10.00,9.16,4.81
9.10,9.16,4.81
7.70,9.14,4.81
9.07,9.14,4.81
8.74,9.13,4.81
10.95,9.16,4.81
9.79,9.17,4.81
8.21,9.15,4.81
8.76,9.15,4.81
8.92,9.15,4.81
8.86,9.14,3.63
9.43,9.15,3.04
8.88,9.14,3.04
8.08,9.12,3.09
10.26,9.14,3.17
8.32,9.13,3.20
14.65,9.20,4.81
10.87,9.22,4.81
10.02,9.23,4.81
8.73,9.23,4.81
8.77,9.22,4.81
8.60,9.21,4.81
8.89,9.21,4.81
12.85,9.26,4.82
8.87,9.25,4.82
9.87,9.26,4.82
7.95,9.24,4.83
9.87,9.25,4.83
9.21,9.25,4.83
8.66,9.24,4.83
9.14,9.24,4.83
8.62,9.23,4.83
8.56,9.22,4.83
9.01,9.22,4.82
8.36,9.21,4.82
8.13,9.19,4.83
9.56,9.20,4.83
6.88,9.17,4.82
9.39,9.17,4.82
7.21,9.14,4.83
8.45,9.13,4.82
7.16,9.11,4.83
9.17,9.11,4.83
9.65,9.11,4.83
8.74,9.11,4.82
8.35,9.10,4.83
8.88,9.10,4.83
9.44,9.10,4.83
11.76,9.14,4.83
8.43,9.13,4.83
6.61,9.09,4.83
17.26,9.20,4.92
5.56,9.15,4.93
11.70,9.19,4.94
7.92,9.17,4.94
8.24,9.16,4.94
9.15,9.16,4.94
8.54,9.15,4.93
8.32,9.14,4.94
9.17,9.14,4.94
10.86,9.16,4.94
10.13,9.18,4.94
9.53,9.18,4.94
7.60,9.16,4.94
9.56,9.17,4.94
7.96,9.15,4.94
6.20,9.11,4.91
8.79,9.10,4.91
8.16,9.09,4.91
8.88,9.09,4.91
8.52,9.08,4.91
8.67,9.07,4.91
9.11,9.07,4.91
11.38,9.11,4.90
12.34,9.15,4.91
8.51,9.14,4.91
6.65,9.11,4.92
10.31,9.12,4.92
6.77,9.09,4.93
14.48,9.17,4.96
8.83,9.16,4.96
8.88,9.16,4.96
8.82,9.15,4.96
8.54,9.14,4.96
8.42,9.13,4.96
8.90,9.13,4.96
13.52,9.19,4.98
10.16,9.21,4.98
9.44,9.21,4.98
8.78,9.20,4.97
11.06,9.23,4.98
9.93,9.24,4.97
9.65,9.24,4.97
14.51,9.32,5.01
8.74,9.31,5.01
8.72,9.30,5.01
8.74,9.29,5.01
8.47,9.28,5.01
9.10,9.28,5.00
8.03,9.26,5.00
8.13,9.25,5.00
10.86,9.27,4.92
8.35,9.26,4.90
10.74,9.28,4.90
9.57,9.28,4.89
9.55,9.28,4.89
6.09,9.24,4.91
9.26,9.24,4.90
8.61,9.23,4.90
8.48,9.22,4.91
8.92,9.22,4.90
9.10,9.21,4.90
8.82,9.21,4.90
8.60,9.20,4.90
7.59,9.18,4.90
11.07,9.20,4.90
6.84,9.17,4.90
8.69,9.16,4.90
9.28,9.17,4.90
8.90,9.16,4.90
9.12,9.16,4.90
8.55,9.15,4.90
8.81,9.15,4.90
9.06,9.15,4.89
12.99,9.20,4.90
10.03,9.21,4.90
8.57,9.20,4.89
8.28,9.19,4.89
10.46,9.21,4.89
7.00,9.18,4.86
10.05,9.19,4.86
9.61,9.20,4.86
8.82,9.19,4.86
8.55,9.18,4.86
8.51,9.17,4.86
8.76,9.17,4.86
8.95,9.16,4.83
12.77,9.21,4.85
10.24,9.23,4.85
9.10,9.23,4.85
10.67,9.25,4.85
7.97,9.23,4.85
9.20,9.23,4.85
14.28,9.30,4.85
10.18,9.31,4.85
8.97,9.31,4.85
8.94,9.30,4.85
8.54,9.29,4.85
8.61,9.28,4.85
8.84,9.28,4.84
9.32,9.28,4.84
11.34,9.31,4.84
9.44,9.31,4.84
9.39,9.31,4.84
6.86,9.27,4.85
7.72,9.25,4.85
11.75,9.29,4.85
8.74,9.28,4.85
9.71,9.29,4.85
8.75,9.28,4.85
8.27,9.26,4.85
8.70,9.26,4.85
9.04,9.25,4.85
7.85,9.23,4.85
9.99,9.24,4.85
9.68,9.25,4.84
7.38,9.22,4.84
10.72,9.24,4.84
8.11,9.23,4.84
14.51,9.30,4.88
10.26,9.32,4.88
8.75,9.31,4.88
9.30,9.31,4.88
8.57,9.30,4.88
8.56,9.29,4.86
8.96,9.28,4.86
9.23,9.28,4.86
8.99,9.28,4.86
8.70,9.27,4.86
8.69,9.26,4.85
7.22,9.23,4.86
9.08,9.23,4.86
8.72,9.22,4.86
10.43,9.24,4.86
7.93,9.22,4.86
8.19,9.21,4.86
8.98,9.20,4.86
8.59,9.20,4.85
8.66,9.19,4.84
9.14,9.19,4.84
9.21,9.19,4.84
9.33,9.19,4.84
8.81,9.18,4.84
8.76,9.18,4.81
9.11,9.18,4.81
8.63,9.17,4.81
11.28,9.20,4.81
11.77,9.24,4.82
8.64,9.23,4.82
8.50,9.22,4.82
8.82,9.21,4.82
8.74,9.20,4.82
8.99,9.20,4.82
9.53,9.21,4.82
9.46,9.21,4.81
6.73,9.17,4.81
10.36,9.19,4.81
6.82,9.16,4.81
10.06,9.17,4.82
8.93,9.17,4.82
9.54,9.17,4.81
9.44,9.18,4.81
8.47,9.17,4.81
8.28,9.15,4.81
8.94,9.15,4.81
9.30,9.15,4.81
10.65,9.17,4.81
8.43,9.16,4.81
9.08,9.16,4.81
8.48,9.15,3.31
9.84,9.16,3.28
8.16,9.14,3.33
11.19,9.18,3.63
11.33,9.22,3.91
8.73,9.21,3.89
8.45,9.20,3.93
8.64,9.19,3.95
8.87,9.18,3.95
8.85,9.18,3.93
9.82,9.19,3.94
8.65,9.18,3.66
8.57,9.17,3.69
7.22,9.13,3.94
9.54,9.14,3.85
7.87,9.12,3.84
9.87,9.13,3.80
6.85,9.10,4.17
8.33,9.08,4.18
9.03,9.08,4.16
8.45,9.07,4.19
8.58,9.07,4.21
9.16,9.07,4.21
10.24,9.08,4.29
7.67,9.06,4.42
8.76,9.06,4.43
7.38,9.04,4.61
7.73,9.02,4.41
7.62,8.99,4.08
10.42,9.02,4.20
8.60,9.01,4.18
8.73,9.00,4.17
8.91,9.00,4.16
8.43,8.99,4.18
8.60,8.99,4.18
9.11,8.99,4.18
11.87,9.03,4.33
13.41,9.09,4.81
8.45,9.08,4.81
7.93,9.07,4.81
8.77,9.06,4.81
7.25,9.04,4.81
12.35,9.08,4.82
9.62,9.09,4.82
7.94,9.08,4.82
8.81,9.07,4.82
8.56,9.07,4.82
8.63,9.06,4.82
8.95,9.06,4.82
11.26,9.09,4.83
7.98,9.07,4.83
8.89,9.07,4.83
8.47,9.06,4.83
9.18,9.06,4.82
6.85,9.03,4.82
9.19,9.04,4.82
14.76,9.11,4.86
9.33,9.12,4.86
9.05,9.12,4.86
8.54,9.11,4.86
8.58,9.10,4.86
9.23,9.10,4.86
12.22,9.15,4.87
12.35,9.19,4.88
9.41,9.19,4.88
8.78,9.19,4.88
6.26,9.15,4.89
8.34,9.14,4.88
7.53,9.11,4.89
14.40,9.19,4.92
8.98,9.18,4.92
8.44,9.17,4.92
8.60,9.17,4.92
8.83,9.16,4.92
9.15,9.16,4.92
12.03,9.20,4.93
13.58,9.26,4.95
11.51,9.29,4.95
7.48,9.27,4.95
9.10,9.26,4.95
9.61,9.27,4.95
7.55,9.25,4.95
8.16,9.23,4.95
8.92,9.23,4.95
8.46,9.22,4.95
8.65,9.21,4.96
8.69,9.20,4.95
8.96,9.20,4.92
11.04,9.22,4.93
7.63,9.20,4.93
6.87,9.17,4.93
11.18,9.20,4.93
7.58,9.17,4.92
8.91,9.17,4.92
9.94,9.18,4.92
7.82,9.16,4.93
8.51,9.15,4.93
8.69,9.15,4.93
8.48,9.14,4.93
8.71,9.13,4.92
11.56,9.16,4.93
11.08,9.19,4.93
8.29,9.18,4.93
9.51,9.18,4.93
8.28,9.17,4.93
9.40,9.17,4.93
8.20,9.16,4.89
8.21,9.15,4.89
8.61,9.14,4.89
8.61,9.13,4.89
8.52,9.12,4.89
8.69,9.12,4.89
12.59,9.17,4.89
8.06,9.15,4.88
8.92,9.15,4.88
7.22,9.12,4.88
7.41,9.10,4.88
7.56,9.07,4.88
12.36,9.12,4.89
9.06,9.12,4.86
8.21,9.11,4.86
8.83,9.10,4.86
8.56,9.09,4.86
8.18,9.08,4.86
8.88,9.08,4.86
7.52,9.06,4.85
10.98,9.08,4.83
8.34,9.07,4.83
8.06,9.06,4.82
19.48,9.20,4.96
6.93,9.17,4.96
13.26,9.23,4.98
10.61,9.25,4.98
9.05,9.25,4.98
9.11,9.24,4.98
8.38,9.23,4.98
8.62,9.22,4.98
8.97,9.22,4.98
6.56,9.18,4.98
9.62,9.19,4.98
9.50,9.19,4.98
7.83,9.17,4.97
12.60,9.22,4.98
6.89,9.19,4.99
10.68,9.21,4.99
11.53,9.24,5.00
9.51,9.25,5.00
9.18,9.25,5.00
8.67,9.24,5.00
8.76,9.23,5.00
8.88,9.23,4.99
10.30,9.24,4.99
15.10,9.32,5.01
10.37,9.34,5.01
8.75,9.33,5.01
7.92,9.31,5.01
9.94,9.32,5.01
11.13,9.34,5.01
7.60,9.32,5.01
9.31,9.32,5.01
8.55,9.31,5.01
8.68,9.30,5.01
8.76,9.29,5.01
8.96,9.29,5.01
