#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
9.14,9.15,0.23
8.90,9.14,0.23
9.30,9.15,0.23
9.01,9.14,0.23
8.87,9.12,0.23
9.35,9.14,0.24
9.16,9.14,0.24
8.97,9.13,0.24
9.29,9.14,0.24
9.33,9.15,0.24
8.99,9.14,0.24
9.14,9.14,0.24
9.21,9.14,0.24
8.91,9.13,0.24
9.26,9.14,0.24
9.05,9.13,0.24
8.85,9.11,0.24
9.21,9.12,0.24
9.18,9.12,0.24
8.94,9.11,0.24
9.21,9.12,0.23
9.20,9.12,0.23
9.27,9.13,0.23
9.15,9.13,0.23
9.26,9.14,0.23
9.10,9.14,0.23
9.23,9.15,0.23
9.13,9.14,0.23
8.90,9.13,0.23
9.26,9.14,0.23
9.18,9.14,0.23
8.95,9.13,0.23
9.21,9.13,0.23
9.20,9.14,0.23
9.05,9.13,0.23
9.11,9.13,0.23
9.31,9.14,0.23
9.12,9.14,0.23
9.20,9.14,0.23
9.23,9.15,0.22
8.94,9.14,0.22
9.21,9.14,0.22
9.11,9.14,0.22
8.95,9.13,0.22
9.21,9.13,0.22
9.28,9.14,0.22
8.93,9.13,0.22
9.02,9.12,0.22
9.30,9.13,0.22
9.20,9.14,0.22
9.24,9.14,0.22
9.04,9.14,0.22
9.23,9.14,0.22
9.22,9.15,0.22
9.13,9.15,0.21
9.14,9.15,0.21
9.15,9.15,0.21
9.18,9.15,0.21
9.23,9.15,0.20
9.04,9.15,0.20
9.16,9.15,0.20
9.30,9.16,0.20
9.13,9.16,0.20
9.01,9.15,0.20
9.12,9.14,0.20
9.11,9.14,0.20
9.25,9.15,0.19
9.11,9.15,0.19
9.11,9.14,0.19
9.11,9.14,0.19
9.11,9.14,0.19
9.05,9.13,0.19
9.12,9.13,0.19
9.23,9.14,0.19
9.15,9.14,0.19
9.09,9.14,0.19
9.12,9.14,0.19
9.18,9.14,0.19
9.13,9.14,0.18
9.08,9.13,0.18
9.17,9.14,0.18
9.26,9.15,0.18
9.00,9.13,0.18
9.16,9.14,0.18
9.06,9.13,0.18
9.28,9.14,0.18
9.03,9.13,0.18
8.95,9.12,0.18
9.21,9.13,0.18
9.20,9.13,0.18
8.96,9.12,0.18
9.38,9.14,0.19
9.10,9.14,0.19
9.25,9.14,0.19
9.21,9.15,0.19
9.28,9.16,0.19
9.08,9.15,0.18
9.33,9.16,0.18
9.18,9.17,0.18
8.93,9.15,0.19
9.11,9.15,0.18
9.19,9.15,0.18
8.95,9.13,0.19
9.28,9.14,0.19
9.14,9.14,0.19
9.18,9.15,0.19
9.11,9.14,0.19
10.26,9.20,0.28
9.32,9.20,0.28
9.37,9.21,0.28
9.02,9.20,0.28
9.10,9.20,0.28
9.29,9.20,0.28
9.14,9.20,0.28
8.85,9.18,0.29
9.26,9.18,0.29
9.09,9.18,0.29
9.18,9.18,0.29
9.12,9.18,0.29
9.08,9.17,0.29
9.07,9.17,0.29
9.34,9.18,0.29
9.22,9.18,0.29
9.00,9.17,0.29
9.30,9.18,0.29
9.31,9.18,0.29
9.00,9.17,0.30
9.29,9.18,0.30
9.26,9.18,0.30
9.11,9.18,0.30
9.34,9.19,0.30
9.17,9.19,0.30
9.04,9.18,0.30
